19.01.2010 07:00;6.2;675.2;92;6.0;4;0;20.0;0;0;10.4
22.01.2010 07:00;5.0;674.8;97;0.0;0;40;6.0;0;0;11.0
24.01.2010 07:00;5.0;671.8;85;0.0;0;50;20.0;0;0;10.0
25.01.2010 07:00;6.5;671.9;80;0.0;0;75;10.0;0;0;
26.01.2010 07:00;7.0;668.8;86;1.0;5;60;20.0;0;0;9.3
27.01.2010 07:00;3.5;667.0;100;5.0;4;100;0.1;11.0;0;5.5
28.01.2010 07:00;2.8;669.8;97;0.0;0;25;20.0;0.4;0;6.8
29.01.2010 07:00;3.0;666.3;100;8.0;4;100;0.1;0.3;0;4.0
01.02.2010 07:00;3.8;669.0;100;2.0;6;100;0.1;0;0;5.8
02.02.2010 07:00;0.3;675.7;76;1.7;2;0;20.0;1.0;0;6.6
03.02.2010 07:00;4.7;675.8;70;0.0;0;0;30.0;0;0;11.8
04.02.2010 07:00;6.4;671.9;62;3.7;6;50;10.0;0;0;9.5
05.02.2010 07:00;8.4;674.0;95;2.0;5;90;10.0;0.4;0;10.4
06.02.2010 07:00;7.3;675.4;100;2.6;4;100;0.1;0;0;9.0
07.02.2010 07:00;5.0;671.5;100;0.0;0;100;0.1;0;0;9.0
08.02.2010 07:00;7.0;666.3;80;8.0;4;60;10.0;0;0;10.0
09.02.2010 07:00;6.3;660.0;93;8.0;6;100;6.0;6.0;0;4.3
10.02.2010 07:00;3.6;662.6;93;2.6;7;100;6.0;37.0;0;6.0
11.02.2010 07:00;4.2;660.8;100;6.0;6;100;0.5;19.0;0;2.0
12.02.2010 07:00;-1.0;665.2;100;2.6;3;100;0.1;10.0;1;1.0
13.02.2010 07:00;3.4;664.0;93;0.0;0;100;6.0;11.0;1;4.0
14.02.2010 07:00;3.0;663.7;100;2.6;3;100;0.1;12.0;0;4.2
15.02.2010 07:00;5.0;662.4;80;3.8;4;100;5.0;8.0;0;5.5
16.02.2010 07:00;5.5;658.4;100;0.0;0;100;0.1;14.0;0;11.0
18.02.2010 07:00;7.5;665.7;88;0.0;0;60;10.0;0;0;14.5
19.02.2010 07:00;9.2;658.6;75;3.8;5;40;10.0;6.0;0;8.2
20.02.2010 07:00;2.4;667.5;100;8.0;4;100;0.1;12.0;0;6.2
21.02.2010 07:00;5.0;667.9;84;3.7;2;75;10.0;0;0;6.5
22.02.2010 07:00;8.4;667.4;90;3.8;3;50;20.0;4.0;0;14.0
23.02.2010 07:00;9.0;669.2;87;8.0;3;50;15.0;0;0;11.8
24.02.2010 07:00;7.5;672.2;92;8.0;8;60;10.0;0;0;11.0
25.02.2010 07:00;10.0;672.8;53;0.0;0;60;20.0;0;0;15.6
26.02.2010 07:00;10.0;671.5;82;2.0;4;75;15.0;0;0;15.0
27.02.2010 07:00;14.0;670.5;69;3.7;3;90;20.0;0;0;18.7
28.02.2010 07:00;13.0;668.8;84;2.0;1;75;10.0;0;0;20.0
02.03.2010 07:00;12.5;673.6;47;3.7;6;90;10.0;0;0;15.5
03.03.2010 07:00;9.7;665.9;97;8.0;9;100;1.0;0.1;0;10.5
04.03.2010 07:00;7.6;669.5;84;2.8;5;90;15.0;0;0;
05.03.2010 07:00;6.8;671.8;93;2.8;2;50;20.0;0;0;12.5
