01.01.2010 07:00;9.5;;97;2.6;5;90;10.0;4.0;0;13.0
02.01.2010 07:00;9.0;;87;8.0;5;90;10.0;2.0;0;16.0
03.01.2010 07:00;5.0;;89;0.0;0;50;10.0;0;0;18.9
04.01.2010 07:00;7.6;;91;3.0;2;50;10.0;0;0;22.4
05.01.2010 07:00;9.2;;81;3.0;5;75;10.0;0;0;14.6
06.01.2010 07:00;9.0;;87;3.7;4;90;10.0;1.0;0;11.7
07.01.2010 07:00;10.5;;56;3.0;10;50;10.0;2.0;0;13.8
08.01.2010 07:00;4.2;;81;8.0;4;60;10.0;1.0;0;2.8
09.01.2010 07:00;0.8;;92;2.0;4;100;8.0;6.0;1;5.4
10.01.2010 07:00;2.5;;90;3.8;2;60;10.0;4.0;0;11.5
11.01.2010 07:00;9.0;;77;3.8;6;50;10.0;0;0;12.8
12.01.2010 07:00;10.3;;90;2.8;3;75;10.0;0.3;0;15.0
13.01.2010 07:00;10.0;;91;2.0;5;100;8.0;5.0;0;14.5
14.01.2010 07:00;13.0;;96;3.8;5;90;8.0;7.0;0;14.7
15.01.2010 07:00;9.5;;75;2.6;5;0;10.0;3.0;0;13.8
16.01.2010 07:00;2.0;;96;0.0;0;0;10.0;0;0;16.2
17.01.2010 07:00;2.2;;89;0.0;0;0;10.0;0;0;17.1
18.01.2010 07:00;4.5;;89;0.0;0;40;10.0;0;0;22.7
19.01.2010 07:00;7.0;;90;0.0;0;0;10.0;0;0;16.4
20.01.2010 07:00;11.0;;87;2.0;3;90;10.0;0;0;14.6
21.01.2010 07:00;8.4;;87;3.8;3;75;10.0;0;0;16.4
22.01.2010 07:00;4.0;;93;0.0;0;40;10.0;0;0;15.5
24.01.2010 07:00;8.8;;95;0.0;0;75;10.0;3.0;0;13.8
25.01.2010 07:00;9.0;;93;0.0;0;100;8.0;3.0;0;11.4
26.01.2010 07:00;8.5;;93;0.0;0;100;6.0;2.0;0;9.0
27.01.2010 07:00;8.3;;96;4.0;1;100;6.0;19.0;0;9.5
28.01.2010 07:00;4.2;;92;4.5;2;75;10.0;1.0;0;11.3
29.01.2010 07:00;3.0;;93;2.8;2;90;8.0;0;0;12.6
31.01.2010 07:00;6.5;;95;0.0;0;40;10.0;4.0;0;12.0
01.02.2010 07:00;7.4;;91;8.0;1;90;10.0;0;0;11.8
02.02.2010 07:00;2.4;;93;0.0;0;40;10.0;0;0;13.0
03.02.2010 07:00;10.0;;63;3.7;7;60;10.0;0;0;19.0
04.02.2010 07:00;13.0;;54;3.0;10;75;10.0;0;0;20.0
05.02.2010 07:00;8.2;;97;0.0;0;60;10.0;0;0;17.5
06.02.2010 07:00;9.2;;84;3.7;2;90;10.0;0;0;16.0
07.02.2010 07:00;2.6;;96;0.0;0;25;10.0;0;0;19.0
08.02.2010 07:00;9.5;;74;3.7;5;50;10.0;0;0;13.0
09.02.2010 07:00;10.0;;91;2.0;8;100;10.0;12.0;0;12.2
10.02.2010 07:00;9.2;;82;2.6;11;75;10.0;3.0;0;10.4
11.02.2010 07:00;11.3;;77;2.6;13;90;8.0;6.0;0;13.5
12.02.2010 07:00;5.4;;82;2.8;4;90;10.0;2.0;0;10.2
13.02.2010 07:00;8.6;;97;3.0;6;100;10.0;5.0;0;11.0
14.02.2010 07:00;6.0;;93;2.6;2;60;10.0;13.0;0;10.7
15.02.2010 07:00;13.0;;59;3.0;10;90;10.0;0;0;14.1
16.02.2010 07:00;9.0;;87;0.0;0;50;10.0;14.0;0;18.1
17.02.2010 07:00;7.7;;84;3.7;3;40;10.0;0.3;0;18.5
18.02.2010 07:00;7.0;;86;0.0;0;50;10.0;0;0;19.6
19.02.2010 07:00;13.4;;69;8.0;12;90;10.0;3.0;0;12.0
20.02.2010 07:00;6.5;;95;3.8;5;90;10.0;2.0;0;12.0
21.02.2010 07:00;11.0;;65;3.8;3;90;10.0;0;0;12.0
22.02.2010 07:00;6.8;;82;3.7;4;25;10.0;3.0;0;19.6
23.02.2010 07:00;11.2;;81;0.0;0;90;10.0;0;0;17.5
24.02.2010 07:00;7.5;;92;3.0;2;10;10.0;0;0;18.4
25.02.2010 07:00;7.1;;96;3.7;6;60;10.0;0;0;21.0
26.02.2010 07:00;10.0;;92;0.0;0;90;10.0;0;0;21.6
27.02.2010 07:00;14.2;666.3;39;3.0;8;60;10.0;0;0;25.0
28.02.2010 07:00;13.1;;83;3.0;5;75;10.0;0;0;17.2
01.03.2010 07:00;10.2;;96;0.0;0;75;10.0;0.4;0;17.0
02.03.2010 07:00;16.8;;68;3.7;4;100;10.0;0;0;19.1
03.03.2010 07:00;11.0;;94;2.0;6;100;10.0;1.0;0;17.0
04.03.2010 07:00;8.2;;84;8.0;5;25;10.0;0;0;17.4
05.03.2010 07:00;5.5;;97;0.0;0;50;10.0;0;0;18.0
06.03.2010 07:00;14.0;;78;2.8;5;90;10.0;3.0;0;15.7
07.03.2010 07:00;9.5;;100;4.6;6;100;0.1;20.0;0;10.2
08.03.2010 07:00;10.5;;90;2.8;3;100;10.0;2.0;0;13.8
09.03.2010 07:00;6.4;;;6.0;6;90;10.0;22.0;0;5.8
10.03.2010 07:00;3.3;;92;3.0;3;75;10.0;3.0;0;10.5
11.03.2010 07:00;6.0;;94;0.0;0;90;10.0;0;0;12.5
12.03.2010 07:00;9.0;;92;0.0;0;75;10.0;1.0;0;13.0
13.03.2010 07:00;6.0;;97;0.0;0;75;6.0;0.3;0;11.4
14.03.2010 07:00;2.0;;94;0.0;0;40;8.0;2.0;0;12.0
15.03.2010 07:00;1.5;;94;3.7;4;10;8.0;0;0;13.7
16.03.2010 07:00;6.8;;62;1.5;2;25;10.0;0;0;19.4
17.03.2010 07:00;12.2;;43;3.7;6;25;10.0;0;0;21.0
18.03.2010 07:00;13.8;;34;3.0;8;50;10.0;0.5;0;22.0
19.03.2010 07:00;14.0;;39;3.7;6;0;10.0;0;0;25.0
20.03.2010 07:00;15.5;;62;3.0;6;75;10.0;0;0;25.4
21.03.2010 07:00;14.6;;43;3.0;3;90;10.0;0;0;22.2
22.03.2010 07:00;9.0;;96;8.0;2;60;8.0;0;0;17.4
23.03.2010 07:00;6.2;;94;3.7;5;40;10.0;0;0;22.3
24.03.2010 07:00;10.0;;100;0.0;0;40;0.2;0;0;19.6
25.03.2010 07:00;11.6;;96;3.7;3;60;7.0;0;0;20.4
26.03.2010 07:00;8.0;;95;3.7;2;25;10.0;0;0;19.0
27.03.2010 07:00;11.9;;95;0.0;0;90;6.0;0;0;18.5
28.03.2010 07:00;6.5;;95;0.0;0;10;10.0;0;0;23.8
29.03.2010 07:00;11.0;;94;2.6;2;60;10.0;0;0;26.0
30.03.2010 07:00;9.0;;96;0.0;0;90;10.0;0;0;18.2
31.03.2010 07:00;9.5;;87;0.0;0;75;10.0;0;0;16.7
01.04.2010 07:00;6.0;;94;0.0;0;60;10.0;0;0;15.4
02.04.2010 07:00;2.4;;98;0.0;0;40;6.0;0;0;18.2
03.04.2010 07:00;5.0;;92;0.0;0;25;10.0;0;0;21.1
04.04.2010 07:00;7.8;;81;0.0;0;75;10.0;0;0;17.6
05.04.2010 07:00;9.0;;90;0.0;0;90;10.0;0;0;17.5
06.04.2010 07:00;21.0;;32;3.0;5;90;10.0;0;0;23.3
07.04.2010 07:00;12.4;;93;2.6;2;90;8.0;0;0;16.8
08.04.2010 07:00;9.5;;95;1.5;5;50;10.0;0;0;17.0
09.04.2010 07:00;4.0;;97;0.0;0;0;10.0;0;0;18.0
10.04.2010 07:00;5.9;;95;0.0;0;60;10.0;0;0;21.6
11.04.2010 07:00;10.4;;92;8.0;2;90;8.0;0;0;20.8
12.04.2010 07:00;13.0;;100;0.0;0;100;0.3;2.0;0;20.0
13.04.2010 07:00;10.3;;89;0.0;0;40;10.0;0.2;0;21.7
14.04.2010 07:00;11.0;;97;8.0;2;90;6.0;0;0;19.5
15.04.2010 07:00;11.4;;93;0.0;0;90;8.0;0;0;18.8
17.04.2010 07:00;10.2;;94;0.0;0;60;10.0;0.2;0;19.0
18.04.2010 07:00;8.8;;97;7.0;3;40;8.0;0;0;20.0
19.04.2010 07:00;9.0;;93;3.7;4;75;10.0;0;0;22.3
20.04.2010 07:00;12.0;;76;2.8;4;90;10.0;0;0;24.6
21.04.2010 07:00;10.5;;94;0.0;0;60;10.0;0;0;29.0
22.04.2010 07:00;14.8;;96;2.6;3;90;8.0;16.0;0;16.6
23.04.2010 07:00;11.0;;95;2.8;2;60;10.0;22.0;0;18.8
24.04.2010 07:00;9.0;;96;0.0;0;50;10.0;0;0;23.0
25.04.2010 07:00;13.5;;91;0.0;0;75;10.0;0;0;22.4
26.04.2010 07:00;13.5;;94;0.0;0;75;10.0;0.5;0;23.2
27.04.2010 07:00;12.5;;97;0.0;0;0;10.0;0;0;26.5
28.04.2010 07:00;10.5;;95;0.0;0;25;10.0;0;0;27.0
29.04.2010 07:00;9.5;;96;0.0;0;40;10.0;0;0;28.3
30.04.2010 07:00;16.3;;80;8.0;2;75;10.0;0;0;32.0
01.05.2010 07:00;16.5;;93;2.8;3;90;10.0;0.4;0;25.4
02.05.2010 07:00;10.5;;96;3.0;2;50;10.0;0;0;24.3
03.05.2010 07:00;14.0;;94;3.0;2;100;10.0;0;0;18.4
04.05.2010 07:00;10.0;;92;2.8;3;75;10.0;0.1;0;12.4
05.05.2010 07:00;8.0;;95;2.0;4;75;10.0;6.0;0;14.4
06.05.2010 07:00;3.5;;95;0.0;0;40;10.0;0;0;22.1
07.05.2010 07:00;11.5;;94;0.0;0;100;10.0;2.0;0;19.8
08.05.2010 07:00;10.7;;89;3.7;3;25;10.0;0;0;23.5
09.05.2010 07:00;10.5;;94;0.0;0;50;10.0;0;0;30.3
10.05.2010 07:00;12.0;;94;0.0;0;50;10.0;0;0;23.7
11.05.2010 07:00;15.0;;94;0.0;0;90;10.0;7.0;0;22.6
12.05.2010 07:00;13.2;;97;0.0;0;100;10.0;0.6;0;12.6
13.05.2010 07:00;11.5;;94;0.0;0;90;8.0;4.0;0;19.5
14.05.2010 07:00;9.5;;97;3.0;4;100;6.0;7.0;0;11.0
15.05.2010 07:00;10.2;;91;2.8;5;90;10.0;4.0;0;16.1
16.05.2010 07:00;9.5;;96;7.0;3;0;10.0;0;0;21.0
17.05.2010 07:00;8.0;;95;0.0;0;25;10.0;0;0;24.4
18.05.2010 07:00;11.5;;85;0.0;0;25;10.0;0;0;27.6
19.05.2010 07:00;10.0;;91;0.0;0;0;15.0;0;0;28.0
20.05.2010 07:00;12.0;;91;0.0;0;0;10.0;0;0;27.5
21.05.2010 07:00;11.2;;78;0.0;0;0;10.0;0;0;30.0
22.05.2010 07:00;15.0;;74;0.0;0;50;10.0;0;0;24.6
23.05.2010 07:00;13.3;;94;0.0;0;90;6.0;0;0;22.5
24.05.2010 07:00;12.4;;71;3.7;2;25;10.0;0;0;27.5
25.05.2010 07:00;14.5;;59;0.0;0;25;10.0;0;0;29.5
26.05.2010 07:00;13.5;;89;0.0;0;75;10.0;0;0;29.4
27.05.2010 07:00;16.2;;96;3.7;5;100;10.0;3.0;0;23.1
28.05.2010 07:00;14.4;;94;0.0;0;90;10.0;2.0;0;19.3
29.05.2010 07:00;13.4;;93;0.0;0;75;8.0;0.8;0;22.6
30.05.2010 07:00;13.0;;89;7.0;2;10;10.0;0.3;0;27.7
31.05.2010 07:00;13.7;;75;0.0;0;0;15.0;0;0;30.0
01.06.2010 07:00;17.4;;67;0.0;0;60;10.0;0;0;33.3
02.06.2010 07:00;18.0;;74;2.6;2;25;15.0;0;0;36.3
03.06.2010 07:00;17.5;;62;0.0;0;60;10.0;0;0;29.7
04.06.2010 07:00;16.2;;53;0.0;0;0;15.0;0;0;31.4
05.06.2010 07:00;18.2;;67;0.0;0;0;10.0;0;0;34.5
06.06.2010 07:00;20.8;;59;1.5;2;60;10.0;0;0;33.0
07.06.2010 07:00;17.1;;82;0.0;0;50;15.0;0;0;31.7
08.06.2010 07:00;17.5;;71;0.0;0;40;10.0;0;0;32.0
09.06.2010 07:00;15.8;;67;0.0;0;60;10.0;0;0;28.6
10.06.2010 07:00;16.2;;75;0.0;0;40;10.0;0;0;23.0
11.06.2010 07:00;15.5;;59;0.0;0;75;10.0;0;0;20.4
12.06.2010 07:00;14.5;;67;3.8;2;60;10.0;0;0;24.9
13.06.2010 07:00;13.1;;81;0.0;0;25;10.0;0;0;24.7
14.06.2010 07:00;13.8;;89;0.0;0;40;10.0;0;0;19.5
15.06.2010 07:00;12.1;;89;0.0;0;60;10.0;0;0;25.5
16.06.2010 07:00;14.5;;74;0.0;0;90;10.0;0;0;26.8
17.06.2010 07:00;15.8;;69;0.0;0;40;10.0;0;0;29.2
18.06.2010 07:00;14.0;;72;0.0;0;0;15.0;0;0;28.5
19.06.2010 07:00;15.2;;70;0.0;0;75;10.0;0;0;26.4
20.06.2010 07:00;12.5;;50;0.0;0;0;10.0;0;0;27.6
21.06.2010 07:00;15.8;;60;0.0;0;0;10.0;0;0;28.3
22.06.2010 07:00;14.8;;94;0.0;0;0;10.0;0;0;29.0
23.06.2010 07:00;17.7;;65;0.0;0;0;10.0;0;0;33.5
24.06.2010 07:00;20.7;;42;0.0;0;40;10.0;0;0;37.0
25.06.2010 07:00;17.4;;88;2.8;4;0;8.0;0;0;27.0
26.06.2010 07:00;17.6;;80;2.6;5;75;8.0;0;0;26.0
27.06.2010 07:00;19.0;;93;0.0;0;100;8.0;0;0;28.0
28.06.2010 07:00;19.5;;88;0.0;0;90;6.0;0;0;29.6
29.06.2010 07:00;19.8;;84;4.5;4;60;10.0;0.1;0;29.7
30.06.2010 07:00;20.4;;66;0.0;0;40;10.0;0;0;34.3
01.07.2010 07:00;20.0;;57;0.0;0;10;10.0;0;0;34.5
02.07.2010 07:00;19.6;;50;0.0;0;25;10.0;0;0;36.6
03.07.2010 07:00;26.5;;39;0.0;0;75;10.0;0;0;36.0
04.07.2010 07:00;21.0;;58;0.0;0;75;10.0;0;0;41.3
05.07.2010 07:00;24.0;;48;0.0;0;40;10.0;0;0;35.4
06.07.2010 07:00;20.2;;72;0.0;0;0;10.0;0;0;34.6
07.07.2010 07:00;20.0;;58;0.0;0;0;10.0;0;0;38.7
