01.01.2010 07:00;4.6;650.0;14;1.7;1;0;25.0;0;0;24.8;
02.01.2010 07:00;8.4;650.3;13;1.5;1;0;30.0;0;0;25.7;
03.01.2010 07:00;7.8;651.3;14;1.5;1;0;30.0;0;0;24.6;
04.01.2010 07:00;4.9;650.6;17;1.0;1;0;20.0;0;0;22.5;
05.01.2010 07:00;6.7;649.3;17;4.5;3;0;20.0;0;0;21.8;
06.01.2010 07:00;7.1;648.4;19;5.0;3;0;40.0;0;0;21.8;
07.01.2010 07:00;4.8;647.8;23;1.5;2;25;25.0;0;0;21.5;
08.01.2010 07:00;5.7;647.5;26;5.0;1;10;20.0;0;0;21.2;
09.01.2010 07:00;8.7;647.6;34;5.0;3;40;25.0;0;0;21.2;
10.01.2010 07:00;6.8;648.4;43;5.0;2;25;25.0;0;0;24.4;
11.01.2010 07:00;7.5;650.0;31;7.0;1;25;20.0;0;0;24.4;
12.01.2010 07:00;9.5;649.7;24;1.0;1;50;25.0;0;0;24.7;
13.01.2010 07:00;4.7;649.7;32;1.5;0;25;20.0;0;0;21.9;
14.01.2010 07:00;6.6;649.8;31;3.7;0;0;30.0;0;0;23.0;
15.01.2010 07:00;7.4;649.7;25;4.5;4;25;25.0;0;0;22.7;
16.01.2010 07:00;5.2;649.6;8;4.5;1;0;20.0;0;0;21.9;
17.01.2010 07:00;4.9;651.8;9;1.5;4;0;30.0;0;0;22.0;
18.01.2010 07:00;6.9;652.2;20;4.6;3;0;20.0;0;0;21.5;
19.01.2010 07:00;5.8;651.5;17;5.0;1;0;25.0;0;0;25.2;
20.01.2010 07:00;6.2;651.0;28;1.5;0;0;25.0;0;0;23.8;
21.01.2010 07:00;7.6;651.0;27;1.0;1;0;30.0;0;0;23.7;
22.01.2010 07:00;4.2;650.2;23;4.5;0;0;40.0;0;0;23.1;;
24.01.2010 07:00;6.4;647.9;16;0.0;0;25;20.0;0;0;22.1;
25.01.2010 07:00;7.8;646.7;17;7.0;2;60;30.0;0;0;22.1;
26.01.2010 07:00;8.1;645.4;24;7.0;0;60;30.0;0;0;22.2;
